page,title,total_internal_outbound_links,total_internal_outbound_links_to_crawled_pages,total_internal_inbound_links,depth_from_homepage,is_orphan_page,has_lt_5_inbound_links,has_gt_50_outbound_links,holiday_primary_category,holiday_inferred_tags,structural_weakness_score,authority_hub_score
/,"Obscure Holiday Calendar – Fun, Weird & Obscure Daily Holidays",44,43,2234,0,no,no,no,,,0,2239.28
/404.html,Redirecting…,0,0,0,-1,yes,yes,no,,,70,-2.5
/about/,About — Obscure Holiday Calendar,16,16,1495,1,no,no,no,,,2,1496.42
/app/,"Obscure Holiday Calendar App – Widgets, Reminders & Daily Fun Holidays",16,16,738,2,no,no,no,,,4,738.92
/articles/,Complete Guide to December’s Obscure Holidays,0,0,0,-1,yes,yes,no,,,70,-2.5
/contact/,Contact — Obscure Holiday Calendar,15,15,1498,1,no,no,no,,,2,1499.3
/discord-bot/,"Obscure Holiday Calendar Discord Bot | Daily Holidays, Facts, and Auto Posts",17,17,1508,1,no,no,no,,,2,1509.54
/discord-bot/canceled.html,Checkout canceled — Obscure Holiday Bot,1,1,0,-1,yes,yes,no,,,70,-2.38
/discord-bot/privacy.html,Privacy Policy · Obscure Holiday Discord Bot,11,11,2,-1,no,yes,no,,,28,0.82
/discord-bot/success.html,Premium activated — Obscure Holiday Bot,1,1,0,-1,yes,yes,no,,,70,-2.38
/discord-bot/terms.html,Terms of Service · Obscure Holiday Discord Bot,13,13,0,-1,yes,yes,no,,,70,-0.94
/holiday/,Holiday Library — Obscure Holiday Calendar,746,746,2897,1,no,no,yes,,,7,2906.1
/holiday/absurdity-day/,Absurdity Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/according-to-hoyle-day/,According to Hoyle Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/alexander-graham-bell-day/,Alexander Graham Bell Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/all-or-nothing-day/,All or Nothing Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/american-beer-day/,American Beer Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,food_drink,food_drink;animals_nature,4,13.24
/holiday/american-football-day/,American Football Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/american-touch-tag-day/,American Touch Tag Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/angel-food-cake-day/,Angel Food Cake Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,food_drink,food_drink,4,13.24
/holiday/answer-the-telephone-like-buddy-the-elf-day/,Answer The Telephone Like Buddy The Elf Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/antarctica-day/,Antarctica Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/appreciate-a-dragon-day/,Appreciate a Dragon Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/april-fools-day/,April Fools' Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/ask-a-stupid-question-day/,Ask a Stupid Question Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/australia-day/,Australia Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/awkward-moments-day/,Awkward Moments Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/backward-day/,Backward Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/bacon-day/,Bacon Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/bake-cookies-day/,Bake Cookies Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,food_drink,food_drink,4,8.24
/holiday/ballpoint-pen-day/,Ballpoint Pen Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/barbershop-quartet-day/,Barbershop Quartet Day — Obscure Holiday Calendar,27,27,15,2,no,no,no,arts_culture,arts_culture,4,17.24
/holiday/barbie-and-barney-backlash-day/,Barbie and Barney Backlash Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/bathtub-day/,Bathtub Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/be-a-millionaire-day/,Be a Millionaire Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/be-an-angel-day/,Be an Angel Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/be-bald-and-be-free-day/,Be Bald and Be Free Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/be-late-for-something-day/,Be Late for Something Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/be-nasty-day/,Be Nasty Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/beaujolais-nouveau-day/,Beaujolais Nouveau Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/best-friends-day/,Best Friends Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/beverage-day/,Beverage Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/bicycle-day/,Bicycle Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/big-wind-day/,Big Wind Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/bill-of-rights-day/,Bill of Rights Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,awareness_advocacy,awareness_advocacy,4,14.24
/holiday/biscotti-day/,Biscotti Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/bittersweet-chocolate-with-almonds-day/,Bittersweet Chocolate with Almonds Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,food_drink,food_drink,4,13.24
/holiday/blah-blah-blah-day/,Blah Blah Blah Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/blueberry-cheesecake-day/,Blueberry Cheesecake Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,food_drink,food_drink,4,13.24
/holiday/boxing-day/,Boxing Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/brandied-fruit-day/,Brandied Fruit Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,food_drink,food_drink,4,12.24
/holiday/bring-flowers-to-someone-day/,Bring Flowers to Someone Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,animals_nature,animals_nature,4,14.24
/holiday/brisket-day/,Brisket Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/brothers-day/,Brothers Day — Obscure Holiday Calendar,25,25,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.0
/holiday/bubble-bath-day/,Bubble Bath Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/bubble-tea-day/,Bubble Tea Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,food_drink,food_drink,4,11.24
/holiday/bulldogs-are-beautiful-day/,Bulldogs Are Beautiful Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,animals_nature,animals_nature,4,12.24
/holiday/butterscotch-pudding-day/,Butterscotch Pudding Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/buy-a-musical-instrument-day/,Buy a Musical Instrument Day — Obscure Holiday Calendar,27,27,13,2,no,no,no,arts_culture,arts_culture,4,15.24
/holiday/cabbage-day/,Cabbage Day — Obscure Holiday Calendar,27,27,14,2,no,no,no,fun_weird_general,fun_weird_general,4,16.24
/holiday/cacti-appreciation-day/,Cacti Appreciation Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/card-playing-day/,Card Playing Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/carousel-day/,Carousel Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/carrot-cake-day/,Carrot Cake Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,food_drink,food_drink,4,14.24
/holiday/carve-a-pumpkin-day/,Carve a Pumpkin Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/caviar-day/,Caviar Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/celebrate-your-unique-talent-day/,Celebrate Your Unique Talent Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/celebration-of-life-day/,Celebration of Life Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/cellophane-tape-day/,Cellophane Tape Day — Obscure Holiday Calendar,27,27,14,2,no,no,no,fun_weird_general,fun_weird_general,4,16.24
/holiday/change-your-password-day/,Change Your Password Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/checkers-day/,Checkers Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/cheer-up-the-lonely-day/,Cheer Up the Lonely Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/cheesecake-day/,Cheesecake Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,food_drink,food_drink,4,12.24
/holiday/cherries-jubilee-day/,Cherries Jubilee Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/chewing-gum-day/,Chewing Gum Day — Obscure Holiday Calendar,27,27,13,2,no,no,no,fun_weird_general,fun_weird_general,4,15.24
/holiday/chocolate-cake-day/,Chocolate Cake Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,food_drink,food_drink,4,11.24
/holiday/chocolate-covered-raisin-day/,Chocolate Covered Raisin Day — Obscure Holiday Calendar,27,27,13,2,no,no,no,food_drink,food_drink,4,15.24
/holiday/chocolate-fondue-day/,Chocolate Fondue Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,food_drink,food_drink,4,11.24
/holiday/chocolate-milkshake-day/,Chocolate Milkshake Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,food_drink,food_drink,4,13.24
/holiday/christmas-card-day/,Christmas Card Day — Obscure Holiday Calendar,27,27,13,2,no,no,no,seasonal_holidays,seasonal_holidays,4,15.24
/holiday/christmas-day/,Christmas Day — Obscure Holiday Calendar,27,27,13,2,no,no,no,seasonal_holidays,seasonal_holidays,4,15.24
/holiday/christmas-eve/,Christmas Eve — Obscure Holiday Calendar,27,27,12,2,no,no,no,seasonal_holidays,seasonal_holidays,4,14.24
/holiday/cinco-de-mayo/,Cinco de Mayo — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/clean-out-your-refrigerator-day/,Clean Out Your Refrigerator Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/clean-up-your-room-day/,Clean Up Your Room Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/cliché-day/,Cliché Day — Obscure Holiday Calendar,25,24,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.0
/holiday/coconut-cream-pie-day/,Coconut Cream Pie Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/coloring-book-day/,Coloring Book Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,arts_culture,arts_culture,4,12.24
/holiday/common-sense-day/,Common Sense Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/cookbook-launch-day/,Cookbook Launch Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,arts_culture,arts_culture,4,12.24
/holiday/corn-chip-day/,Corn Chip Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,food_drink,food_drink,4,13.24
/holiday/corn-fritters-day/,Corn Fritters Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,food_drink,food_drink,4,12.24
/holiday/count-your-buttons-day/,Count Your Buttons Day — Obscure Holiday Calendar,27,27,13,2,no,no,no,fun_weird_general,fun_weird_general,4,15.24
/holiday/cousins-day/,Cousins Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/creative-ice-cream-flavors-day/,Creative Ice Cream Flavors Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,food_drink,food_drink,4,11.24
/holiday/crepe-day/,Crepe Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/cuddle-up-day/,Cuddle Up Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/curling-day-sweden/,Curling Day (Sweden) — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/dance-like-a-chicken-day/,Dance Like a Chicken Day — Obscure Holiday Calendar,27,27,13,2,no,no,no,arts_culture,arts_culture,4,15.24
/holiday/darwin-day/,Darwin Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/data-privacy-day/,Data Privacy Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/day-of-the-mushroom/,Day of the Mushroom — Obscure Holiday Calendar,27,27,13,2,no,no,no,fun_weird_general,fun_weird_general,4,15.24
/holiday/deep-dish-pizza-day/,Deep Dish Pizza Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,food_drink,food_drink,4,11.24
/holiday/dessert-day/,Dessert Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/deviled-egg-day/,Deviled Egg Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/dictionary-day/,Dictionary Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/dinosaur-day/,Dinosaur Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/ditch-new-years-resolutions-day/,Ditch New Years Resolutions Day — Obscure Holiday Calendar,25,25,7,3,no,no,no,seasonal_holidays,seasonal_holidays,6,8.5
/holiday/do-a-grouch-a-favor-day/,Do a Grouch a Favor Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/do-something-nice-day/,Do Something Nice Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/dolly-the-sheep-day/,Dolly the Sheep Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/dolphin-day/,Dolphin Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/donald-duck-day/,Donald Duck Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/doodle-day/,Doodle Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/dr-seuss-day/,Dr. Seuss Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/draw-a-picture-of-a-bird-day/,Draw a Picture of a Bird Day — Obscure Holiday Calendar,27,27,13,2,no,no,no,animals_nature,animals_nature,4,15.24
/holiday/dress-up-your-pet-day/,Dress Up Your Pet Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
